time,topic,related,emotion,content,comment
843.66667,10,1,3.0,2,PogChamp Kreygasm PogChamp
845.00000,10,2,0.0,2,GG
847.00000,10,1,-1.0,2,WutFace
848.00000,3,2,0.0,5,@butts___mcgee I'm just curious about permabans at that point
849.00000,10,1,1.0,2,PogChamp
850.00000,,2,0,3,!smorc
853.00000,,2,0,3,!commands
853.33333,,2,0,3,BeeKay24 -> The bot commands for this channel are available at https://beta.nightbot.tv/t/hsdogdog/commands
853.66667,10,2,-1.0,2,BrokeBack
854.00000,2,2,-1.0,5,rip
856.00000,10,1,1.0,2,LUL
858.00000,1,2,0.0,5,Ye Ye Ye Ye
858.50000,10,2,0.0,2,thijsHAHAA
859.00000,10,1,1.0,2,LUL
860.00000,5,2,0.0,5,Didn't believe hard enough FeelsBadMan
861.00000,10,1,1.0,2,LUL
862.00000,2,1,0.0,5,@HSdogdog where are you from dawg ?
863.00000,4,2,0.0,5,LEL
864.00000,3,1,0.0,5,Why Not Malchazaar in this deck?
864.50000,6,2,0.0,5,ULU
865.00000,10,2,0.0,2,gg
867.00000,10,1,1.0,2,Kappa
868.00000,6,1,1.0,5,little bit LUL
869.00000,10,1,1.0,2,PogChamp
871.00000,,2,0,3,!shirtless
871.50000,6,2,0.0,5,ULUUUU
872.00000,,2,0,3,!server
875.00000,,2,0.0,5,Peruvian Texan
875.20000,,2,0,3,!200k
875.40000,5,2,0.0,5,They always have totem golem on turn two literally everytime
875.60000,6,2,0.0,5,PepePls
875.80000,,2,0,3,200k followers for a shirtless stream! Kreygasm
876.00000,10,1,1.0,2,Kappa
876.50000,8,2,-1.0,5,you don't need swipe
877.00000,2,1,0.0,5,"@HSdogdog, lets play blackjack together next time you're in las vegas"
881.00000,10,2,0.0,2,GG
883.00000,6,1,0.0,5,Keepo ?
884.00000,5,2,0.0,5,Have 80g quest add me alectric#1250 if you have too
885.00000,10,2,1.0,2,~ KappaPride ~
886.00000,6,2,-1.0,5,@krushem1 its hard to get astral with dat
890.00000,3,2,0.0,1,"@Krushem1, because top decks are hard enough before you add random dark nat pagles"
891.00000,3,2,1.0,5,Never rucky MingLee
891.50000,5,1,0.0,5,playing Astral deck. doesn't Astral
893.00000,8,1,1.0,5,innervate inc Kappa
894.00000,3,2,0.0,5,dogdogPls
894.33333,8,2,0.0,5,innervate
894.66667,2,2,1.0,5,T H KappaPride J S
895.00000,10,1,3.0,2,GivePLZ Kappa TakeNRG
895.50000,6,1,1.0,5,draw second astral communion Kappa
896.00000,5,2,0.0,5,hey hsdogdog what do you think about silverware golem in this deck
897.00000,8,2,0.0,5,Oh honey if I get reckless
897.50000,10,2,1.0,2,Kreygasm
898.00000,8,2,0.0,5,SMACKEN INC
898.50000,8,2,0.0,5,ah
902.00000,3,1,-1.0,5,"@Krushem1, while 5 extra legendaries would be good but if those 5 cards keep him from getting astral early it would screw him so hard"
902.50000,8,2,0.0,5,innervate inv :tf:
904.00000,8,2,0.0,5,innervate inc
907.00000,10,2,1.0,2,KappaPride
908.00000,1,2,0.0,5,this decks way to contingent
910.00000,10,1,1.0,2,LUL
911.00000,10,1,1.0,2,LUL
911.50000,10,1,1.0,2,LUL
912.00000,10,1,1.0,2,LUL
912.33333,10,1,1.0,2,LUL
912.66667,8,2,0.0,5,:tf:
914.00000,10,1,1.0,2,LUL
914.33333,,2,0,3,!songrequest https://www.youtube.com/watch?v=NwN7PMQtlo8
914.66667,2,1,0.0,5,where is dawg from?
916.00000,10,1,1.0,2,LUL
916.50000,10,1,1.0,2,LUL
917.00000,6,2,0.0,5,ULU
918.00000,10,1,1.0,2,LUL
918.33333,6,2,0.0,5,ULU
918.66667,10,1,1.0,2,LUL
919.00000,10,1,1.0,2,LUL
919.33333,10,1,1.0,2,LUL
919.66667,10,1,1.0,2,LUL
920.00000,3,2,0.0,5,"Ooh ooh, nobody knows it"
920.33333,8,1,1.0,5,Innervate LUL
920.66667,5,2,-1.0,5,FireBall Whisky I see that back there DansGame
922.00000,10,1,1.0,2,LUL
922.50000,10,1,1.0,2,LUL
924.00000,6,2,0.0,5,ULU
927.00000,,2,0.0,5,哈哈
927.50000,10,1,1.0,2,LUL
928.00000,10,1,1.0,2,LUL
928.33333,10,1,1.0,2,LUL
928.66667,9,1,1.0,5,@hsdogdog would finley be useful in this deck to try and get warlock power?
929.00000,3,2,0.0,5,UUUULU nobody knows it
930.00000,6,1,1.0,5,reynad legend PogChamp
930.25000,1,2,0.0,5,gppd choice
930.50000,10,1,1.0,2,LUL
930.75000,5,2,0.0,5,reynad
932.00000,10,2,1.0,2,LOL
933.00000,2,2,0.0,5,Needs tree of life!!!
934.00000,5,2,1.0,5,ded 4Head
934.33333,10,1,1.0,2,LUL
934.66667,,2,0.0,5,lulu
935.00000,3,2,0.0,5,reynad got legend
935.33333,,2,0.0,5,reyfdad
935.66667,10,1,1.0,2,LUL
937.00000,,2,0.0,5,its warlocked
938.00000,10,1,2.0,2,LUL LUL
938.50000,6,1,1.0,5,Why not Dr. Boom? LUL
939.00000,8,1,1.0,5,reynoodle PogChamp
939.33333,6,1,1.0,5,Reynad fianlly legend PogChamp
939.66667,6,1,0.0,5,concede druid EleGiggle
940.00000,10,2,-1.0,2,BrokeBack
940.50000,5,1,0.0,5,"@Hsdogdog, enable ULURU bttv emote plz"
941.00000,10,2,0.0,2,GG
942.00000,10,2,-1.0,2,BrokeBack
942.50000,10,1,1.0,2,GG LUL
943.00000,10,1,0.0,2,SMOrc
944.00000,6,1,0.0,5,Concede Druid LUL
945.00000,3,1,1.0,5,he was rank 3 LUL
946.00000,7,2,-1.0,5,Tuskar BrokeBack
946.33333,10,2,-1.0,2,BrokeBack
946.66667,2,2,0.0,5,tree of life ayy
947.00000,5,2,0.0,5,Always Lucky DansGame
947.33333,,2,0,3,!truth
947.66667,,2,0,3,http://i.imgur.com/Kb6LX3H.png
948.00000,6,1,1.0,5,legend on stream PogChamp
948.50000,5,2,-1.0,5,*** reynad DansGame
949.00000,,2,0.0,5,LUOL
949.33333,6,2,-1.0,5,All is BrokeBack to chat
949.66667,10,1,2.0,2,LUL LUL
950.00000,2,1,0.0,1,@hsdogdog why u never play majordomo purify priest ? FeelsBadMan dogdogThump dogdogThump dogdogThump DansGame
950.50000,7,1,1.0,5,reynad EleGiggle
951.00000,6,1,2.0,5,LUL REYFAG IN 2016 LUL
952.00000,10,2,-1.0,2,BrokeBack
952.50000,5,1,-1.0,5,not playing antonidas DansGame
956.00000,1,1,-2.0,5,"BrokeBack me hit face, me skill BrokeBack"
956.50000,,2,0.0,5,rey bae
957.00000,10,1,0.0,2,SMOrc
957.50000,8,1,0.0,5,REMOVE INNERVATE FOR KING KRUSH SMOrc SMOrc SMOrc
958.00000,6,1,1.0,5,Legend off stream PogChamp
959.00000,,2,0,3,!uptime
959.50000,,2,0,3,Try using /uptime if you have BTTV installed!
961.00000,6,1,1.0,5,no reynad LUL
962.00000,5,2,0.0,5,REYNAD
963.00000,2,2,-2.0,5,no fear in EG BibleThump
964.00000,5,2,1.0,5,HI DOG BloodTrail
964.50000,10,1,1.0,2,LUL
965.00000,2,2,-2.0,5,Fear BibleThump
968.00000,10,1,1.0,2,LUL
969.00000,10,1,1.0,2,LUL
969.33333,10,1,1.0,2,LUL
969.66667,6,1,1.0,5,get off Kreygasm
970.00000,6,1,1.0,5,REYNAD GOT LEGEND PogChamp
970.33333,10,1,1.0,2,LUL
970.66667,10,2,0.0,2,:/
971.00000,6,1,1.0,5,LUL CONCEDE DRUID LUL
971.50000,3,1,1.0,5,Close match LUL
972.00000,10,1,1.0,2,LUL
973.00000,6,1,1.0,5,LUL CUCKED
973.33333,10,1,1.0,2,LUL
973.66667,10,1,1.0,2,LUL
974.00000,10,2,1.0,2,KappaPride
975.00000,10,2,1.0,2,Kreygasm
975.33333,10,2,1.0,2,Kreygasm krippGasm
975.66667,10,1,1.0,2,PogChamp
976.00000,6,2,-1.0,5,astral concede
976.20000,6,1,1.0,5,REYCUCK LUL
976.40000,6,2,1.0,5,D Kreygasm G
976.60000,,2,0.0,5,GOIN IN DRY
976.80000,,2,0.0,5,overwatch
978.00000,3,2,1.0,5,we are already getting off KappaPride
978.20000,6,2,0.0,5,get off gachiGASM
978.40000,6,2,1.0,5,NICE RMG
978.60000,10,2,1.0,2,Kreygasm
978.80000,10,2,1.0,2,KappaPride
979.00000,10,2,1.0,2,Kreygasm
979.33333,,2,0.0,5,noooooooo
979.66667,10,2,0.0,2,DxCat
980.00000,10,2,1.0,2,Kreygasm
980.50000,7,2,0.0,5,gachiGASM
981.00000,6,1,1.0,5,0-6 LUL
981.50000,6,2,0.0,5,GET OFF
982.00000,7,1,-3.0,5,I need a topdeck i need a 50-50 BrokeBack BrokeBack turn4 12/12 or concede BrokeBack professional legend plays EleGiggle
982.50000,9,2,0.0,5,SHAMAN TO STRONG BabyRage
983.00000,10,2,1.0,2,Kreygasm
983.33333,6,1,1.0,5,get Kreygasm off
983.66667,10,2,1.0,2,GivePLZ
984.00000,1,2,0.0,5,dogdogWink
984.25000,3,2,-1.0,5,GoodBye old man BibleThump
984.50000,10,1,2.0,2,Kreygasm Kreygasm
984.75000,6,2,-1.0,5,Shaman BrokeBack
985.00000,2,1,2.0,5,shaman balanced Kappa
985.50000,3,2,1.0,5,GETTING OFF Kreygasm
987.00000,7,2,-1.0,5,@Kirbynatorz but areezy back FailFish
987.50000,6,2,1.0,5,GET OFF KappaPride
988.00000,6,1,1.0,5,get off r9k Kreygasm
988.25000,5,2,0.0,5,CONCEDE DRUID 4Head
988.50000,6,1,0.0,5,Shirt off?
988.75000,3,1,1.0,5,already? KappaPride
990.00000,2,1,-1.0,5,NO FEAR SMOrc
990.25000,9,2,0.0,5,0-6 is even indeed
990.50000,6,1,1.0,5,Get off on what? Kappa
990.75000,3,1,1.0,5,I'm already got off @hsdogdog KappaPride thnx
991.00000,,2,0,3,!uptime
991.50000,,2,0,3,Try using /uptime if you have BTTV installed!
992.00000,10,2,1.0,2,KappaPride
993.00000,2,2,0.0,5,5-3 i think
993.25000,,2,0,3,!quest
993.50000,6,1,0.0,5,get off on concede druid KappaPride
993.75000,10,2,0.0,2,OhMyDog
996.00000,6,2,0.0,5,TOO STRONK
996.50000,6,2,1.0,5,GET OFF ON STREAM KappaPride
997.00000,5,1,-1.0,5,@HSdogdog DOTO SwiftRage PLZ
998.00000,5,2,0.0,5,SourPls
998.25000,,2,0,3,!time
998.50000,8,1,1.0,5,Kappa 12345
998.75000,7,2,-1.0,5,GIVE US gachiGASM DansGame
999.00000,8,1,1.0,5,"TriHard Drink this AMPTropPunch to Be champions TriHard , my jam TriHard AMPTropPunch , up"
1000.00000,10,1,2.0,2,PogChamp PogChamp
1001.00000,3,2,1.0,5,"bloodonmycobra, ur faec KappaPride"
1002.00000,8,1,1.0,5,Kappa 123456
1003.00000,8,2,1.0,5,Get off yeahhhhhh KappaPride )|
1005.00000,5,2,-1.0,5,6% win rate DansGame
1006.00000,9,2,-1.0,5,never domo BibleThump
1014.00000,,2,0,3,!aggrodecks
1014.50000,,2,0,3,FeelsBadMan http://i.imgur.com/phpefz9.png
1015.00000,10,1,1.0,2,LUL
1015.33333,10,2,1.0,2,;)
1015.66667,10,2,1.0,2,;)
1016.00000,10,2,0.0,2,BlargNaut
1017.00000,10,2,1.0,2,;)
1017.50000,,2,0.0,5,FapFapFap
1018.00000,6,2,0.0,5,WIN RATE DOG
1019.00000,10,2,1.0,2,KappaPride
1019.33333,9,1,0.0,5,Concede hunter LUL
1019.66667,10,2,-1.0,2,DansGame
1020.00000,10,2,1.0,2,;)
1020.33333,10,2,1.0,2,;)
1020.66667,10,2,1.0,2,;)
1021.00000,,1,0.0,5,Where did you find those stats??
1021.25000,10,2,1.0,2,Kreygasm
1021.50000,10,2,0.0,2,:'(
1021.75000,10,2,1.0,2,;)
1022.00000,10,2,0.0,2,;(
1023.00000,10,2,1.0,2,;)
1023.50000,10,2,1.0,2,;)
1024.00000,10,2,1.0,2,;)
1025.00000,,2,0.0,5,asfojasofjaspfojas
1026.00000,10,1,-1.0,2,WutFace
1026.33333,10,2,1.0,2,;)
1026.66667,10,2,1.0,2,;)
1027.00000,10,2,-1.0,2,:(
1028.00000,9,1,-2.0,5,WutFace so loud
1029.00000,9,1,-10.0,5,Before expansion BabyRage Shaman OP BabyRage Hunter OP BabyRage Zoo OP BabyRage Priest is *** BabyRage Expansion released BabyRage Shaman OP BabyRage Hunter OP BabyRage Zoo OP BabyRage Priest is *** BabyRage
1029.50000,10,1,-1.0,2,WutFace
1030.00000,,2,0.0,5,gsdfowesjrglsdfg
1030.25000,9,2,0.0,5,moon2WINKY
1030.50000,10,2,1.0,2,;)
1030.75000,3,2,2.0,5,Mmm ;) KappaPride
1031.00000,,2,0.0,5,What site was that
1033.00000,2,1,-1.0,5,wtf external software? isn't that against ToS? is no one going to do something?
1033.50000,10,2,1.0,1,;)
1034.00000,,2,0.0,5,:3
1035.00000,10,1,-1.0,2,WutFace
1035.50000,9,2,0.0,5,shamanstone
1039.00000,1,1,0.0,5,TriHard STAFF IS GONE WE ARE FREE
1044.00000,,2,0,3,!deck
1044.33333,,2,0,3,Decklists from stream! http://imgur.com/a/bNYjT (Partially Updated 9/15/16)
1044.66667,10,1,1.0,2,PogChamp
1048.00000,8,1,1.0,5,Daily Platinium Kappa test
1049.00000,,2,0.0,5,@DrunkDaigo >:3c
1050.00000,3,2,0.0,5,Bledman#2428 add me for getting 160
1050.33333,10,1,1.0,2,PogChamp
1050.66667,5,1,0.0,5,This streamer is look very nerd? :/
1051.00000,7,2,1.0,5,Do arena xD
1052.00000,2,1,0.0,5,@hsdogdog Did you preorder NBA 2K17?
1054.00000,8,1,1.0,5,Kappa test
1056.00000,3,2,0.0,5,GROWTH
1056.50000,10,1,1.0,2,LUL
1057.00000,8,1,2.0,5,"""we just need the innervate, let's keep raven idol"" LUL"
1060.00000,3,2,0.0,5,"@Darth_Itachi, x3 b"
1060.33333,8,2,0.0,5,RAVEN
1060.66667,7,1,1.0,5,Arena PogChamp
1062.00000,2,2,0.0,5,TERRIBLE PLAY
1062.33333,5,1,1.0,5,Kappa FeelsBadMan
1062.66667,10,1,1.0,2,Kappa
1063.00000,,2,0.0,5,1/12
1064.00000,2,2,1.0,5,xD
1065.00000,,2,0.0,5,doghshistory . com
1065.50000,9,1,1.0,5,Holy *** but why there's so much people playing shaman IN LEGEND. I get if they use it to reach legend but this season doesn't even have points so just chill with funny decks come on...
1066.00000,3,1,1.0,5,PogChamp GOO DOGGY
1075.00000,7,2,0.0,5,Arena doggo
1076.00000,3,2,-1.0,5,Bad
1076.50000,5,2,0.0,5,"@Kelthuze, u´ve got a terrible face"
1080.00000,10,1,1.0,2,LUL
1083.00000,5,2,0.0,5,don't go eating my fart
1086.00000,2,2,0.0,5,play this deck dawg https://embed.gyazo.com/38e2060188acc8ace263378b56ef6e23.png
1088.00000,5,2,0.0,5,@tethric tryhards never quit
1089.00000,5,2,0.0,5,no bttv emote FeelsBadMan
1090.00000,2,2,3.0,5,xD xD xD
1092.00000,,2,0.0,5,Wisps D:
1093.00000,10,1,-4.0,2,WutFace WutFace WutFace WutFace
1099.00000,7,2,0.0,5,TOO LATE TO ASTRAL
1103.00000,6,1,3.0,5,LUL nice misplay Kappa
1103.50000,5,2,1.0,5,NEVER LUCKY
1107.00000,3,2,-1.0,5,SO BAD
1113.00000,6,1,1.0,5,OTK PogChamp
1114.00000,7,2,-1.0,5,SHAMENSTONE BrokeBack
1115.00000,6,1,1.0,5,OTK shaman PogChamp
1116.00000,10,2,0.0,2,...these plays
1116.50000,3,1,1.0,5,never too late Kappa
1118.00000,9,1,0.0,5,How doıs shaman OTK?
1119.00000,10,1,1.0,2,PogChamp
1119.50000,6,1,0.0,5,concede shaman Kappa
1120.00000,9,2,0.0,5,what does shaman otk with
1120.33333,5,2,0.0,5,SourPls Transition Dance!
1120.66667,7,2,0.0,5,NEVER LATE FOR ASTRAL
1123.00000,7,1,1.0,5,FeelsBadMan no xD i chat FeelsBadMan
1124.00000,9,2,-1.0,5,wtf is otk shaman
1126.00000,9,1,0.0,5,what's otk shaman?
1126.50000,2,1,1.0,5,netdeck Kappa
1129.00000,8,1,1.0,5,good Kappa
1131.00000,6,2,-1.0,5,otk ResidentSleeper
1131.50000,8,2,0.0,5,malygos
1132.00000,6,1,1.0,5,googling otk shaman LUL
1132.50000,6,2,-1.0,5,OTK BrokeBack
1133.00000,10,1,1.0,2,LUL
1134.00000,2,2,1.0,5,xD
1134.25000,2,2,1.0,5,xD
1134.50000,10,1,0.0,2,TriHard
1134.75000,8,2,0.0,5,Yeesssssss
1135.00000,10,1,1.0,2,PogChamp
1136.00000,8,2,0.0,5,malygos and reduced 1 cost spells
1137.00000,8,2,0.0,5,malygos -> spells
1138.00000,10,1,0.0,2,TriHard
1139.00000,5,2,0.0,5,SourPls
1139.50000,6,1,2.0,5,PogChamp 24 hr stream PogChamp
1140.00000,6,2,0.0,5,leeroy + rockbitters + windfurry
1140.33333,9,2,1.0,5,holy
1140.66667,8,2,-1.0,5,OTK DansGame
1141.00000,6,2,0.0,5,@berkanadam windfury
1141.33333,10,2,0.0,2,ANELE
1141.66667,5,2,0.0,5,SourPls
1142.00000,5,2,0.0,5,SourPls
1142.33333,6,2,0.0,5,@Berkanadam leeroy + windfury + faceless manipulator
1142.66667,6,2,0.0,5,"@Berkanadam, leeroy rockbiter ца manypulator"
1143.00000,2,2,0.0,5,jesusss
1143.50000,5,2,1.0,5,LOOOL
1144.00000,,2,0.0,5,HHMMMMM
1144.33333,5,1,0.0,5,RIP healing totem LUL
1144.66667,3,1,0.0,5,"@Hsdogdog, any advice for a warlock player?"
1145.00000,2,1,0.0,5,charge minion windfury?
1145.16667,6,1,0.0,5,no crackle though?
1145.33333,3,2,0.0,5,mm
1145.50000,6,1,1.0,5,"@Racthoh, quadra windfury worgen Kappa"
1145.66667,5,2,0.0,5,SourPls
1145.83333,5,1,0.0,5,SourPls M R B O M B A S T I C SourPls
1146.00000,8,2,0.0,5,inc Hex
1146.25000,8,1,1.0,5,HEX INC LUL
1146.50000,8,2,1.0,5,easy hex
1146.75000,10,1,1.0,2,PogChamp
1147.00000,8,1,1.0,5,LUL hex
1147.33333,6,1,1.0,5,O T K Kreygasm
1147.66667,2,2,1.0,5,TELL ME FANTASTIC
1148.00000,10,1,1.0,2,LUL
1149.00000,10,1,1.0,2,LUL
1149.16667,5,2,0.0,5,dogdogRare
1149.33333,3,2,0.0,5,MMMMM
1149.50000,10,1,0.0,2,TriHard
1149.66667,8,2,0.0,5,hex
1149.83333,10,1,1.0,2,PogChamp
1150.00000,8,2,0.0,5,turn 5 12 12
1150.20000,5,2,-1.0,5,MR BOMBASTIC WING
1150.40000,8,2,1.0,5,why the *** does he consistently topdeck deathwing after the mana thing
1150.60000,5,2,0.0,5,SourPls
1150.80000,5,2,1.0,5,LOOOOOOLLL
1151.00000,10,1,1.0,2,PogChamp
1151.50000,6,1,0.0,5,oh OTK shaman is just standard shaman doomsayer double rockbiter lightning bolts stormcrack
1152.00000,1,2,1.0,5,"lol, aways deathwing"
1152.16667,3,1,1.0,5,Value PogChamp
1152.33333,2,1,-3.0,1,@hsdogdog when u will try majordomo priest ? BibleThump BibleThump BibleThump
1152.50000,5,2,1.0,5,MR FANTASTIC
1152.66667,3,1,0.0,5,Where did dog's cards go?
1152.83333,8,2,1.0,5,mmmm <3
1153.00000,10,1,1.0,2,PogChamp
1153.25000,3,2,0.0,5,MMMMMMMMMMMMMMMMMMMMM
1153.50000,9,1,-1.0,5,Wtf is an otk shaman?
1153.75000,,2,0.0,5,LESUS
1155.00000,2,1,1.0,5,VALUE LUL
1155.20000,2,2,0.0,5,VALUE
1155.40000,8,1,0.0,5,MMM TriHard
1155.60000,7,2,0.0,5,gachiGASM
1155.80000,,1,0.0,5,WHAT ABOUT ME?
1156.00000,3,2,0.0,5,MMMMM
1157.00000,7,2,0.0,5,gachiGASM
1157.50000,10,2,0.0,2,ANELE 💣
1158.00000,10,1,1.0,2,PogChamp
1158.33333,5,2,-1.0,5,Bombastic ANELE
1158.66667,10,1,1.0,2,PogChamp
1160.00000,10,1,1.0,1,LUL
1161.00000,10,2,0.0,2,skwaClassic
1161.50000,,2,0.0,5,PepePl
1162.00000,8,1,1.0,5,"Who should i craft GOLDEN, Bloodmage Thalnos, Barnes, Edwin VanCleef of Malygos @hsdogdog"
1162.33333,10,1,1.0,2,lul
1162.66667,10,2,0.0,2,ANELE
1163.00000,10,1,1.0,2,lul
1163.50000,10,1,1.0,2,LUL
1164.00000,,2,0.0,5,ROFL
1165.00000,10,2,1.0,2,4Head
1165.33333,5,2,0.0,5,mr bean
1165.66667,5,2,1.0,5,do you have 80 gold whisper me (eu)
1166.00000,5,2,0.0,5,Mr oompa loompa
1166.25000,10,1,1.0,2,Kappa
1166.50000,,2,0.0,5,Mista boombaloomba
1166.75000,10,1,1.0,2,PogChamp
1167.00000,10,1,1.0,2,Lul
1167.33333,8,2,0.0,5,gee gee
1167.66667,10,2,1.0,2,LOL
1168.00000,8,2,1.0,5,why would you raven idol
1168.50000,10,1,1.0,2,PogChamp
1169.00000,10,1,1.0,2,LUL
1169.50000,10,2,0.0,2,OSfrog
1170.00000,9,2,0.0,5,Never Lucky BabyRage
1171.00000,2,1,-1.0,5,QUACK QUACK Kappa
1171.25000,10,1,1.0,2,PogChamp
1171.50000,10,2,-1.0,2,REKT
1171.75000,10,2,0.0,1,dogdogThump
1172.00000,6,1,0.0,5,PepePls PepePls PepePls
1172.25000,10,1,2.0,2,LUL PLAYS PogChamp
1172.50000,10,1,0.0,2,cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh
1172.75000,10,2,0.0,2,ANELE ANELE ANELE ANELE
1173.00000,10,1,1.0,2,PogChamp
1173.33333,3,2,0.0,5,ooh the plays
1173.66667,6,2,0.0,5,Rag SmOrc
1175.00000,10,1,0.0,2,TriHard 🔫
1175.33333,5,2,-1.0,5,RIP HEALING TOTEM
1175.66667,10,1,1.0,2,PogChamp
1176.00000,7,2,0.0,5,recycle power
1176.25000,6,1,1.0,5,RAG PogChamp
1176.50000,6,1,0.0,5,wtf PogChamp
1176.75000,5,2,-1.0,5,this is the most BrokeBack deck ever
1177.00000,10,1,12.0,2,LUL LUL LUL LUL LUL LUL LUL LUL LUL LUL LUL LUL
1178.00000,2,2,2.0,5,fair and balanced as fox news
1179.00000,6,2,1.0,5,SHAGGY Kreygasm
1182.00000,5,2,0.0,1,hi dog
1184.00000,5,2,0.0,5,ALWAYS DEATHWING
1184.33333,,2,0.0,5,PRE=RECORDED
1184.66667,3,1,2.0,5,golden Kappa check
1185.00000,6,2,1.0,5,TOP KEK ULU OSkomodo OSkomodo
1185.50000,5,2,0.0,5,SourPls
1186.00000,3,2,0.0,5,dogdogPls
1186.50000,,2,0.0,5,SCRIPTED
1189.00000,8,1,0.0,5,Oh. It's a ramp list?
1189.50000,10,1,1.0,2,PogChamp
1190.00000,1,1,1.0,5,Prerecorded EleGiggle
1190.50000,9,2,0.0,5,yolo
1192.00000,6,2,1.0,5,BOB MARLEY Kreygasm
1193.00000,6,2,0.0,5,KingMe KingMe KingMe Bombaste
1193.50000,7,2,0.0,5,jesus put a tshirt under your keyboard
1194.00000,6,2,0.0,5,leeroy + windfury + rockbiter + faceless
1196.00000,6,1,1.0,5,50/50 LUL
1196.50000,,2,0.0,5,505
1197.00000,8,1,0.0,5,TriHard TriHard KingMe TriHard
1198.00000,8,2,0.0,5,ALL BALLS
1198.50000,,2,0.0,5,50/50
1200.00000,,2,0.0,5,50/50
1202.00000,8,2,0.0,5,BALLS
1202.50000,3,1,1.0,5,GOT EM PogChamp
1204.00000,10,1,1.0,2,PogChamp
1204.50000,,2,0.0,5,big rolls!
1205.00000,10,2,1.0,2,Kreygasm
1206.00000,10,1,1.0,2,PogChamp
1206.33333,7,1,-1.0,5,Bad Rag SMOrc
1206.66667,10,2,0.0,2,GG
1207.00000,1,2,0.0,5,puss puss
1207.14286,10,1,0.0,2,SMOrc
1207.28571,10,1,1.0,2,PogChamp
1207.42857,10,1,1.0,2,Kappa
1207.57143,7,1,-1.0,5,SMOrc BAD RAG
1207.71429,8,1,0.0,5,SMOrc MISS
1207.85714,10,1,1.0,2,PogChamp
1208.00000,5,2,0.0,5,Hi trolden
1208.50000,,2,0.0,5,jackpot
1209.00000,10,1,1.0,2,LUL
1209.33333,,2,0.0,5,headshot Pogchamp
1209.66667,10,1,1.0,2,PogChamp
1211.00000,8,1,0.0,5,SMOrc niss
1211.33333,6,2,1.0,5,C Kreygasm I N F L I P
1211.66667,7,2,-1.0,5,BAD RAG
1212.00000,8,1,0.0,5,SMOrc MISSED 8 DMG
1212.12500,10,1,1.0,2,PogChamp
1212.25000,10,1,1.0,2,PogChamp
1212.37500,6,2,1.0,5,R Kreygasm G
1212.50000,,2,0.0,5,esports
1212.62500,10,2,1.0,2,Kreygasm
1212.75000,9,1,-1.0,5,SMOrc BAD
1212.87500,10,1,2.0,2,LUL PogChamp
1213.00000,10,1,1.0,2,PogChamp
1213.20000,10,1,1.0,2,PogChamp
1213.40000,10,1,1.0,2,PogChamp
1213.60000,10,1,1.0,2,PogChamp
1213.80000,10,1,1.0,1,PogChamp
1214.00000,8,2,0.0,5,Balls recovered
1214.33333,3,1,0.0,5,anyone have dog's decklist?
1214.66667,2,2,1.0,5,xd
1215.00000,8,2,0.0,5,GIANT BALLS
1216.00000,8,1,0.0,5,SMOrc missed face
1217.00000,10,2,-1.0,2,BrokeBack
1217.33333,4,2,0.0,5,KingMe
1217.66667,10,2,1.0,2,KappaRoss 🔫 cmonBruh
1218.00000,9,2,0.0,5,LEGEND PLAYS
1218.33333,9,1,0.0,5,wtf this deck is pure lucker deck
1218.66667,8,1,-1.0,5,DansGame missed rag
1219.00000,10,1,1.0,2,PogChamp
1219.50000,8,1,2.0,5,FAITH PogChamp
1220.00000,,2,-1.0,5,bombb
1220.33333,8,1,1.0,5,ooooh PogChamp
1220.66667,3,2,0.0,5,BALLS BOYZ
1221.00000,6,1,2.0,5,BEAST Kreygasm KappaPride
1222.00000,10,2,0.0,1,dogdogGasm
1222.50000,6,1,2.0,5,Kreygasm 2pac Kreygasm
1223.00000,8,2,0.0,5,YEEES
1224.00000,,2,1.0,5,ONLY LUCK
1224.50000,7,1,-1.0,5,Control RAG WutFace
1226.00000,6,2,-1.0,5,rag's not a beast that'd be broken
1227.00000,10,1,1.0,2,PogChamp
1229.00000,6,1,1.0,5,order LUL
1229.33333,4,2,0.0,5,KingMe
1229.66667,10,1,1.0,2,LUL
1230.00000,9,2,0.0,5,yolo again
1230.50000,3,2,0.0,5,plays for days
1232.00000,10,2,1.0,2,Kreygasm
1232.50000,7,1,-1.0,5,SMOrc worst rag
1233.00000,10,1,0.0,2,SMOrc //
1234.00000,3,2,1.0,5,The beast is on the right Dog
1235.00000,6,2,1.0,5,now do it again Kreygasm
1235.33333,10,1,0.0,2,SMOrc //
1235.66667,5,1,2.0,5,I have 80 gold quest who have to go 160 gold : ArtGas 2390 (EU)
1236.00000,10,1,1.0,2,LUL
1237.00000,10,1,1.0,2,LUL
1238.00000,10,1,0.0,2,SMOrc
1239.00000,10,1,0.0,2,SMOrc
1240.00000,10,1,1.0,2,LUL
1240.16667,10,1,0.0,2,SMOrc //
1240.33333,10,1,1.0,2,LUL
1240.50000,10,1,0.0,2,SMOrc
1240.66667,1,1,0.0,5,GOOD RAG SMOrc
1240.83333,10,1,1.0,2,LUL
1241.00000,10,1,0.0,2,SMOrc //
